"","Scenario","SLR","Rainfall","maxcontents","maxstructure","df10cm","bruun_factor","Av_ppl"
"4244",4244,0.6,6.8,2095.64,8627,0.05,74,2.2
"4245",4245,0.47,24.3,1002.07,4238,0.04,34,2.4
"4246",4246,0.56,-6.1,2357.53,6859,0.01,25,2.3
"4247",4247,0.67,20,788.61,9339,0.02,37,2.2
"4248",4248,0.88,-2.7,671.97,4141,-0.09,86,2.8
"4249",4249,0.6,22.3,828.58,7363,0.08,45,2.8
"4250",4250,0.43,2.8,2102.95,8873,0.02,60,2.6
"4251",4251,0.92,9.8,1963.25,5387,-0.03,77,2.6
"4252",4252,0.45,-0.5,1832.96,7235,0.01,67,2.9
"4253",4253,0.95,-7.7,1241,8255,-0.08,43,2.3
"4254",4254,0.48,-5.4,1632.38,6754,0.1,39,2.2
"4255",4255,0.11,7.2,2202.9,7554,-0.05,66,2.2
"4256",4256,0.43,7.7,1034.01,4088,-0.06,50,2.4
"4257",4257,0.2,5.3,1600.75,9576,-0.06,94,2.7
"4258",4258,0.48,2.5,1146.24,6283,0.04,85,2.7
"4259",4259,0.33,-2,1961.23,7302,0.09,73,2.7
"4260",4260,0.09,6,2301.82,6098,-0.09,43,2.1
"4261",4261,0.3,6.3,1878.85,7760,0.08,55,2.8
"4262",4262,0.67,10.6,2448.72,7808,0.02,91,2.8
"4263",4263,0.52,0.5,2075.87,8397,0.01,75,2.7
"4264",4264,0.94,23.7,729.08,5135,0.01,49,2.4
"4265",4265,0.49,-8,995.02,7065,-0.07,91,2.4
"4266",4266,0.2,-6.5,538.21,8814,-0.05,64,2.6
"4267",4267,0.47,7.3,1668.4,8275,0.05,85,2.4
"4268",4268,0.81,4.8,598.14,4292,-0.02,98,2.2
"4269",4269,0.72,-2.6,1968.76,6713,-0.04,98,2.2
"4270",4270,0.09,12,694.73,5977,-0.1,45,2.7
"4271",4271,0.59,3.8,1332.88,4179,0.06,74,2.6
"4272",4272,0.97,26.2,1171.3,4952,-0.09,41,2.7
"4273",4273,0.48,-6,1324.29,7504,-0.08,96,2.7
"4274",4274,0.97,18.1,2260.26,6135,0.01,41,2.8
"4275",4275,0.53,27,780.03,9669,-0.06,40,2.5
"4276",4276,0.86,9.2,704.38,7941,-0.09,27,2.6
"4277",4277,0.02,10,2481.38,7457,0.01,65,2.5
"4278",4278,0.45,13.4,1736.98,6953,0.09,81,2.1
"4279",4279,0.4,-6.7,1601.01,4534,0.03,75,2.6
"4280",4280,0.11,-8.2,1662.53,9517,0.09,53,2.7
"4281",4281,0.45,19.2,2114.78,9476,-0.05,56,2.6
"4282",4282,0.03,20,2064.91,5312,0.05,27,2.6
"4283",4283,0.83,19.5,2392.75,8281,-0.01,34,2.5
"4284",4284,0.31,4.6,534.12,7125,-0.05,16,2.2
"4285",4285,0.47,-7.5,2316.07,8020,0,46,2
"4286",4286,0.4,1.1,1900.13,8047,0.1,76,2.5
"4287",4287,0.86,19.8,580.61,4325,0.08,56,2.4
"4288",4288,0.03,-6.8,1589.98,8789,0.07,12,2.5
"4289",4289,0.3,13.7,2058.77,5170,-0.06,56,2.5
"4290",4290,0.22,25.8,1954.51,7258,-0.07,65,2.6
"4291",4291,0.65,26.7,695.04,8338,0.01,34,3
"4292",4292,0.16,19.8,2398.3,9469,0.03,48,2
"4293",4293,0.65,6.2,791.7,7781,-0.03,61,2.2
"4294",4294,0.18,4.3,2087.34,6668,-0.07,17,2.6
"4295",4295,0.95,6.5,581.59,6783,0,60,2.1
"4296",4296,0.68,14.6,926.67,6513,-0.06,89,2.7
"4297",4297,0.87,7.4,2477.4,9910,-0.09,21,2.2
"4298",4298,0.84,-4.9,1148.9,9628,-0.07,71,2.4
"4299",4299,0.65,17.3,1657.38,5214,-0.08,13,2.7
"4300",4300,0.98,-2.8,1931.37,9056,0.07,21,2.9
"4301",4301,0.95,-7.9,535.79,9964,0.06,23,2.7
"4302",4302,0.32,1.7,2365.39,8273,0.05,57,2.6
"4303",4303,0.93,21.3,1660.66,8643,-0.08,90,2.9
"4304",4304,0.26,21.5,731.02,6938,0.06,32,2.7
"4305",4305,0.67,29,1264.21,5373,-0.05,45,2
"4306",4306,0.75,-8.3,2046.92,4000,-0.07,45,2.3
"4307",4307,0.16,6.3,2303.6,5110,0.01,61,2.7
"4308",4308,0.41,23.6,2319.75,8024,0,85,2.7
"4309",4309,0.11,0.4,1622.35,5544,-0.04,86,2.2
"4310",4310,0.86,3.6,932.83,8707,0,82,2.7
"4311",4311,0.44,-7.6,2217.78,9138,-0.09,84,2.2
"4312",4312,0.4,28.9,2088.84,8861,-0.09,69,2.8
"4313",4313,0.71,20.2,1967.6,7472,0,35,2.9
"4314",4314,0.59,-5,2441.86,9452,0.08,15,2.9
"4315",4315,0.38,-5.6,2241.25,8079,-0.05,27,2
"4316",4316,0.01,9.7,1325.2,7143,0.04,58,2.7
"4317",4317,0.11,28.3,961.77,6533,-0.03,57,2.4
"4318",4318,0.33,19.7,2239.33,7548,-0.09,87,2.6
"4319",4319,0.63,16.6,1191.97,9111,0.05,31,2.8
"4320",4320,0.19,11.7,1661.35,6568,-0.08,28,2.9
"4321",4321,0.18,-9.6,1877.89,7704,-0.05,90,2.9
"4322",4322,0.56,-1.2,2163.55,9054,-0.08,53,2.3
"4323",4323,0.29,17.7,1611.37,4448,0.05,11,2.3
"4324",4324,0.55,25,2290.26,6314,0.02,21,2.7
"4325",4325,0.88,28.5,693.08,4512,0.08,51,2.8
"4326",4326,0.24,28.8,1492.99,4508,0.01,37,2
"4327",4327,0.29,14.8,1475,7727,-0.02,96,2.6
"4328",4328,0.17,-0.9,1734.76,7470,0.07,81,2.2
"4329",4329,0.8,11.5,1347.9,9708,0.06,60,2.4
"4330",4330,0.87,-3.1,1877.43,4418,0.02,74,2.1
"4331",4331,0.93,2.2,2301.52,5137,-0.03,73,2
"4332",4332,0.82,19.7,2105.43,6208,-0.04,41,2.4
"4333",4333,0.49,26.1,1790.38,6384,-0.02,85,2.5
"4334",4334,0.98,19.7,1222.8,7917,0.05,80,2.1
"4335",4335,0.73,4.4,1313.95,9394,0.01,56,2.8
"4336",4336,0.19,0.3,649.6,6403,-0.01,30,2.6
"4337",4337,0.41,-9.3,1889.25,6117,-0.1,61,3
"4338",4338,0.19,13,1248.59,4299,-0.08,87,2.1
"4339",4339,0.19,6.7,1025.42,9077,0.08,19,2.1
"4340",4340,0.83,16.8,1645.45,7890,0,34,2.8
"4341",4341,0.53,-7.4,1976.78,7187,0.03,80,2.3
"4342",4342,0.35,26.4,1622.89,6373,-0.03,15,2.1
"4343",4343,0.53,19.3,1542.62,9615,-0.04,13,2.1
"4344",4344,0.7,25.5,2067.64,9564,-0.04,28,2.8
"4345",4345,0.32,-1.7,1833.3,6344,0.03,54,2.8
"4346",4346,0.33,1.2,513.8,4814,-0.04,44,2.9
"4347",4347,0.43,10.9,1675.29,4214,0.05,57,3
"4348",4348,0.68,-9.4,1442.43,4401,0.07,86,2.5
"4349",4349,0.81,16.6,557.66,8897,0,86,2.5
"4350",4350,0.22,-3.3,2044.52,6610,0.03,70,2.6
"4351",4351,0.31,13.4,1276.22,9936,0.04,52,2.7
"4352",4352,0.11,20.6,863.21,4511,0.06,42,2.9
"4353",4353,0.4,27.8,804.7,5156,0.08,89,2.3
"4354",4354,0.38,29.2,1583.04,7979,-0.05,43,3
"4355",4355,0.74,14.8,2413.91,9696,0.07,76,2.6
"4356",4356,0.12,25.1,2144.72,8827,-0.08,96,2.9
"4357",4357,0.14,22.4,986.16,6791,-0.09,47,2.3
"4358",4358,0.62,-3.1,1690.87,6793,-0.01,41,2.8
"4359",4359,0.77,18,1165.83,9214,-0.07,51,2.5
"4360",4360,0.56,14.4,2291.53,5363,-0.01,28,2.7
"4361",4361,0.55,2.3,1398.56,8139,0.06,83,2.4
"4362",4362,0.84,-6.6,1915,8680,-0.01,68,2.8
"4363",4363,0.67,-3.4,1286.71,4249,-0.04,80,2.2
"4364",4364,0.17,15.1,502.13,8431,0,40,2.1
"4365",4365,0.61,-5.2,1403.18,7382,-0.06,29,2.8
"4366",4366,0.36,-4.8,965.78,8589,0.08,96,2.8
"4367",4367,0.71,8.6,1151.44,4257,0.06,63,2.1
"4368",4368,0.9,16.3,659.35,8225,0,59,2.5
"4369",4369,0.67,25.9,2330.27,5855,0.1,88,2.9
"4370",4370,0.61,-6.8,1430.16,7700,-0.08,55,2.2
"4371",4371,0.8,-6.7,962.97,5769,0.02,86,2.8
"4372",4372,0.15,-3.9,1203.8,6349,0.02,76,2.9
"4373",4373,0.65,19.2,2279.97,4319,-0.03,52,2.3
"4374",4374,0.04,10.8,1618.81,9975,0.08,29,2.5
"4375",4375,0.97,12.7,1223.4,4023,0.09,15,2.1
"4376",4376,0.06,-6.1,1025.78,5154,0.03,89,2.3
"4377",4377,0.58,19.9,2383.89,4116,0.02,62,2.5
"4378",4378,0.99,15.3,2283.3,6311,-0.09,36,2.3
"4379",4379,0.5,-0.6,2217.01,5168,0.08,23,2.8
"4380",4380,0.77,-5.9,1966.03,4930,-0.01,81,3
"4381",4381,0.11,12.8,517.45,6630,0.01,30,2.5
"4382",4382,0.78,-9.1,731.3,8581,-0.06,57,2.9
"4383",4383,0.35,-1.1,2073.4,9907,-0.06,92,2.3
"4384",4384,0.11,16.1,1078.06,9186,0.05,64,2.8
"4385",4385,0.11,11,1202.36,5086,0.06,65,2.2
"4386",4386,0.62,25.5,981.89,6259,-0.07,16,2.5
"4387",4387,0.35,7.3,2192.55,7394,0,12,2.2
"4388",4388,0.78,25.2,1934.95,9764,0.04,100,2.4
"4389",4389,0.77,-9.3,2400.23,7605,0,44,2.3
"4390",4390,0.47,-4,1607.16,7789,-0.03,70,2.9
"4391",4391,0.85,13.7,513.08,8133,0.04,26,2.4
"4392",4392,0.59,26.5,1532.6,5915,0.04,94,2.9
"4393",4393,0.4,-6.4,2319.52,8360,-0.09,70,2.9
"4394",4394,0.16,-1.1,1808.76,6814,0,87,2.4
"4395",4395,0.21,28.4,1694.26,6585,0.03,67,2.7
"4396",4396,0.01,0.4,1706.95,9301,-0.09,95,2.2
"4397",4397,0,8,1842.05,8953,0.1,32,2.6
"4398",4398,0.73,19.4,1810.25,8059,0.04,15,2.6
"4399",4399,0.38,9.8,1442.84,6531,0.07,21,2.3
"4400",4400,0.42,8.6,992.25,5143,0.07,74,2.6
"4401",4401,0.99,-6.4,2269.04,8876,0.05,66,2.9
"4402",4402,0.76,29.3,1108.14,4269,0.04,98,2.8
"4403",4403,0.97,21.8,2056.27,7628,-0.07,31,2.6
"4404",4404,0.68,-4.1,1520,9278,-0.04,45,2.4
"4405",4405,0.75,-8.3,2231.88,8062,0.04,52,2.9
"4406",4406,0.01,12.4,1676.61,6089,0.04,41,2.6
"4407",4407,0.65,-1.2,1133,6875,0.03,13,2.3
"4408",4408,0.78,17.8,1220.98,6950,-0.01,88,2.8
"4409",4409,0.27,-3.5,2464.76,9648,-0.04,37,2.7
"4410",4410,0.99,25.6,1410.04,8879,0.02,75,2
"4411",4411,0.13,29.1,2135.01,7914,0.02,90,2.5
"4412",4412,0.88,-0.3,1635.48,8976,0.02,29,2.6
"4413",4413,0.29,-7.1,895.73,6327,0.09,79,2.7
"4414",4414,0.44,-3.5,1433.74,5927,-0.06,77,2.1
"4415",4415,0.36,-8.6,1024.63,8485,0.05,17,2.3
"4416",4416,0.88,8.2,2443.75,4953,-0.09,43,2.6
"4417",4417,0.92,21.7,2021.64,7891,-0.09,74,2
"4418",4418,0.59,-3.8,1212.19,9500,0.09,49,2
"4419",4419,0.29,9.2,1117.12,8446,-0.05,23,2.3
"4420",4420,0.61,-4.5,2298.51,6784,-0.01,31,2.1
"4421",4421,0.45,13.5,1170.41,7757,0.05,31,2.7
"4422",4422,0.71,6.6,674.12,8452,-0.04,98,2
"4423",4423,0.87,13.6,2072.23,4819,-0.02,93,2.2
"4424",4424,0.41,25.1,1672.42,9581,-0.1,76,2.2
"4425",4425,0.55,26.8,1647.23,6802,-0.05,26,3
"4426",4426,0.13,7,1014.83,4705,0.04,12,2.8
"4427",4427,0.55,11.5,2461.46,5516,0.06,34,2.5
"4428",4428,0.35,11.2,1429.45,4995,-0.02,23,3
"4429",4429,0.81,13.1,859.36,6152,0,20,2.8
"4430",4430,0.86,1,1666.11,5669,0.08,32,2
"4431",4431,0.75,22.1,1394.29,5038,0.03,61,2.9
"4432",4432,0.01,28.1,1836.19,4202,0.1,63,2
"4433",4433,0.75,0.7,2158.49,9089,0.09,40,2.7
"4434",4434,0.62,7,732.94,9081,-0.08,50,2.2
"4435",4435,0.3,-3.2,2404.7,6999,0.1,49,2.9
"4436",4436,0.41,5.6,1594.92,4061,0.01,46,2.8
"4437",4437,0.29,25.9,1947.38,6251,0.03,75,2.5
"4438",4438,0.09,28.8,1797.64,8852,0.03,63,2.3
"4439",4439,0.33,0.4,642.32,4561,0.09,53,2.4
"4440",4440,0.49,-3.1,995.87,9763,-0.1,31,2.7
"4441",4441,0.8,23.4,1910.04,4944,0.07,82,2.9
"4442",4442,0.12,22.7,1147.74,5502,-0.03,15,2.5
"4443",4443,0.31,10.2,2093.81,4377,0.09,67,2.9
"4444",4444,0.71,13.9,1864.4,5470,0.01,77,2.9
"4445",4445,0.2,7.8,2485.54,5062,-0.01,55,2.4
"4446",4446,0.59,22.8,2228.55,9642,-0.06,62,2.8
"4447",4447,0.2,9.6,1933.1,6006,0.02,27,2.3
"4448",4448,0.42,13.4,587.55,8249,-0.08,15,2.5
"4449",4449,0.5,-9.9,1083.11,6202,-0.01,90,2.6
"4450",4450,0.79,-6.1,1528.16,9450,-0.04,92,2.8
"4451",4451,0.23,4.4,1912.02,7186,-0.06,65,2.8
"4452",4452,0.04,16.2,2459.05,6818,0.01,94,2.5
"4453",4453,0.08,28.4,2036.31,6461,-0.01,69,2
"4454",4454,0.93,-8.3,1425.3,8008,-0.03,47,2.3
"4455",4455,0.43,9,1321.72,5180,0,13,2.1
"4456",4456,0.47,24.3,1890.79,5505,0.02,65,2.6
"4457",4457,0.32,17.7,706.42,7685,0.07,27,2.2
"4458",4458,0.32,-1.5,1415.37,9377,-0.07,29,2.8
"4459",4459,0.58,26,1761.72,9996,0.07,99,3
"4460",4460,0.37,26.2,1659.78,9523,-0.03,78,2.1
"4461",4461,0.95,2.4,1585.67,6584,0.09,41,3
"4462",4462,0.37,19.9,1112.54,8426,-0.01,45,2.8
"4463",4463,0.62,-3.7,2132.89,7957,-0.07,77,2.9
"4464",4464,0.87,8.3,558.11,4049,0.09,60,2.6
"4465",4465,0.65,29.6,1465.62,8597,0.04,16,2.1
"4466",4466,0.96,8.1,1381.98,9813,-0.05,72,2.4
"4467",4467,0.51,12.1,1469.83,9017,0.03,38,2.2
"4468",4468,0.98,29.5,2087.88,7373,-0.05,98,2.1
"4469",4469,0.49,4.8,2377.96,8807,0.08,72,2.7
"4470",4470,0.63,21.2,1480.93,7736,-0.1,53,2
"4471",4471,0.15,21.7,2193.52,9403,-0.03,26,2.5
"4472",4472,0.13,7.4,629.98,6855,0.08,87,2.8
"4473",4473,0.07,14.9,1036.51,8661,-0.07,69,2.2
"4474",4474,0.22,4.8,683.39,6746,0.06,73,2.4
"4475",4475,0.74,10.7,1267.4,8964,0.02,72,2.9
"4476",4476,0.27,10.3,1415.92,5004,0.01,49,2.8
"4477",4477,0.76,29.5,1650.55,9010,-0.02,56,2.2
"4478",4478,0.21,6,782.48,4544,-0.05,61,2.5
"4479",4479,0.53,24,1741.42,8887,-0.02,66,2.5
"4480",4480,0.93,27.2,1290.1,9454,-0.03,32,2.8
"4481",4481,0.45,0.3,1132.05,9451,0.03,30,2.1
"4482",4482,0.18,1.7,2277.56,9076,0.03,32,2.4
"4483",4483,0.54,25.6,1590.36,4506,0,34,2.3
"4484",4484,0.28,4.3,655.55,9929,-0.07,95,2.3
"4485",4485,0.86,25.5,682.27,9534,-0.02,37,2.9
"4486",4486,0.83,3.1,1923.22,9128,0.01,47,2.4
"4487",4487,0.92,21.3,1115.8,9839,-0.07,24,2.4
"4488",4488,0.33,5.7,796.16,7406,0.09,33,2.1
"4489",4489,0.64,12.9,618.17,7784,0.09,65,2.2
"4490",4490,0.34,9.7,1595.26,5196,0.02,85,2.4
"4491",4491,0.15,28.5,1377.28,4374,0.01,40,2.4
"4492",4492,0.35,-6.4,1491.31,6038,-0.08,36,2.9
"4493",4493,0.2,17.8,1189.16,4302,-0.09,34,2.3
"4494",4494,0.39,24.9,1956.57,5243,-0.04,47,2.8
"4495",4495,0.16,8,2011.39,6134,0.03,15,2.1
"4496",4496,0.76,-4,1992.38,8030,-0.03,19,3
"4497",4497,0.28,25,1926.12,4726,0.08,10,2.2
"4498",4498,0.9,6.1,1237.37,4932,0.04,17,2.6
"4499",4499,0.59,-4,1714.07,8959,-0.05,70,2.9
"4500",4500,0.8,-0.4,2177.76,6524,-0.01,15,2.6
"4501",4501,0.14,-4.9,967.57,9493,-0.07,22,2.5
"4502",4502,0.5,27.2,854,7504,-0.05,60,2.9
"4503",4503,0.3,-3,1094.55,5456,0.08,46,2.9
"4504",4504,0.27,24.1,1886.59,6285,-0.09,95,2.7
"4505",4505,0.88,6.9,709.23,6150,-0.02,45,2.1
"4506",4506,0.77,8.2,2300.32,4368,-0.07,27,2.7
"4507",4507,0.17,-3.4,886.43,6345,-0.01,48,2.6
"4508",4508,0.3,13.9,1689.72,9904,-0.04,16,2.2
"4509",4509,0.71,15.8,1179.42,8479,-0.03,36,2.3
"4510",4510,0.18,27.4,2131.35,7171,0.07,29,2.5
"4511",4511,0.29,-3.2,897.76,7063,0.01,29,2.3
"4512",4512,0.63,23.3,989.58,8411,0.01,38,2.8
"4513",4513,0.91,-9.7,626.4,7387,0.01,48,2.1
"4514",4514,0.99,28.2,2150.81,6935,0.09,51,2.1
"4515",4515,0.05,20.6,678.05,7262,-0.04,94,2.7
"4516",4516,0.96,4,1102.47,6636,0.05,86,2.1
"4517",4517,0.63,-3.1,1936.14,4803,-0.01,71,2.8
"4518",4518,0.51,9.1,627.79,7272,-0.04,62,2.6
"4519",4519,0.39,26.6,907.73,7518,0.04,20,2.6
"4520",4520,0.7,-1.7,945.81,6564,-0.08,94,2.4
"4521",4521,0.02,22,1031.09,9095,-0.03,98,2.6
"4522",4522,0.62,-9.5,1198.22,7317,0.01,88,2.3
"4523",4523,0.09,22.3,505.29,5814,-0.04,80,2.7
"4524",4524,0.25,13,2171.03,7127,-0.08,20,2.1
"4525",4525,0.02,-8,1470.86,8555,0.01,69,2.6
"4526",4526,0.52,22.5,972.69,4524,-0.09,94,2.5
"4527",4527,0.34,-1.6,590.42,7349,-0.03,12,2.8
"4528",4528,0.76,9.4,2274.62,5011,0.04,27,2.1
"4529",4529,0.89,0.1,568.56,9896,0,31,2.1
"4530",4530,0.13,7.1,1907.99,8780,0.09,26,2.3
"4531",4531,0.87,19.1,2468.84,8112,0.02,25,2.4
"4532",4532,0.85,0.9,1244.77,8254,0.06,67,2.1
"4533",4533,0.44,-2.3,2429.34,7290,0.09,43,2.1
"4534",4534,0.64,28.6,568.88,5415,-0.08,99,2.6
"4535",4535,0.68,10.1,2034.37,4355,-0.1,39,2.6
"4536",4536,0.03,-7.3,2453.87,9664,-0.03,78,2.9
"4537",4537,0.91,1.1,707.95,6166,0.09,75,2.9
"4538",4538,0.11,26,1926.88,7134,0,44,2.1
"4539",4539,0.34,25.7,1088.35,8264,0.05,36,2.6
"4540",4540,0.19,-2.8,1210.15,5322,-0.1,62,2.3
"4541",4541,0.65,4.5,1799.97,8695,0,63,2.8
"4542",4542,0.29,27.4,702.38,4420,-0.03,89,3
"4543",4543,0.57,27.5,1470.28,6128,0.02,39,2.8
"4544",4544,0.27,17.4,2444.15,9181,0.02,47,2.8
"4545",4545,0.28,10.7,1720.44,6094,0.06,64,2.2
"4546",4546,0.25,0.8,1839.9,4286,-0.07,63,2.5
"4547",4547,0.38,13.1,1003.63,5837,-0.01,74,2.2
"4548",4548,0.16,15.8,1408.74,8548,0.06,41,2.5
"4549",4549,0.13,3.9,802.59,6593,0.03,77,2.9
"4550",4550,0.23,17.5,2366.93,4501,0.04,36,2.5
"4551",4551,0.83,4.5,2437.46,8803,-0.09,79,2.7
"4552",4552,0.8,3.2,642.66,5465,-0.05,29,2.8
"4553",4553,0.09,23.6,931.88,4573,-0.06,96,2.6
"4554",4554,0.89,24.1,2107.99,6647,-0.09,84,2.4
"4555",4555,0.76,3,1420.35,6234,-0.09,40,2.6
"4556",4556,0.05,13.2,735.68,5891,-0.03,57,2.6
"4557",4557,0.8,17.2,598.67,9932,-0.01,50,2.5
"4558",4558,0.05,4.2,1789.88,6827,-0.07,52,2.9
"4559",4559,0.11,19.7,588.92,5461,0.05,65,2.2
"4560",4560,0.07,27.9,1073.85,9418,-0.03,57,2.9
"4561",4561,0.76,4.5,908.76,8567,-0.08,27,3
"4562",4562,0.58,26.4,1535.76,8726,0.04,75,2.1
"4563",4563,0.51,19.5,2329.11,7745,0.06,68,2.6
"4564",4564,0.32,15.7,1113.35,5403,0.03,51,2.8
"4565",4565,0.62,9.5,1109.66,4851,0,90,2.6
"4566",4566,0.19,11.8,2467.87,5211,0.07,56,2
"4567",4567,0.12,4.4,2093.33,7037,-0.07,55,2
"4568",4568,0.94,19.7,875.47,8536,-0.08,60,2.1
"4569",4569,0.17,23.6,727.49,4425,0.06,93,2.8
"4570",4570,0.04,20.5,1228.28,7343,0.01,39,2.4
"4571",4571,0.74,22.3,2200.41,6679,0.07,52,2.5
"4572",4572,0.94,19.9,585.73,4992,0.03,60,2.5
"4573",4573,0.46,18.2,1986.55,8855,-0.05,25,2.4
"4574",4574,0.61,-6.9,872.41,7729,0.05,10,2.7
"4575",4575,0.85,1.3,2090.34,8403,-0.08,36,2.8
"4576",4576,0.72,2.3,1259.3,8521,-0.06,80,2.5
"4577",4577,0.42,15.5,979.17,7498,0.07,13,2.4
"4578",4578,0.55,-4.7,619.76,8132,0.04,66,2.2
"4579",4579,0.35,23.5,1652.39,9866,-0.03,21,2.3
"4580",4580,0.53,13.4,999.33,4486,0.03,37,2.9
"4581",4581,0.82,-2.2,2226.02,9042,0.01,34,2.1
"4582",4582,0.5,-1.9,1190.41,8794,-0.03,46,2.4
"4583",4583,0.15,11.5,2124.23,6564,0.02,33,2.6
"4584",4584,0.28,-3.1,536.29,9293,0.07,18,2.1
"4585",4585,0.02,25.3,2257.16,7675,0.03,27,2.7
"4586",4586,0.95,28,1338.26,9752,-0.02,66,2.1
"4587",4587,0.13,6.5,1379.39,8130,0.02,37,2.6
"4588",4588,0.69,-8.4,1118.28,6813,0,44,2.9
"4589",4589,0.75,17.5,1580.41,5755,0.07,14,2.2
"4590",4590,0.92,5,1131.24,9402,-0.05,12,2.8
"4591",4591,0.43,18.9,2064.18,9048,0.08,95,2.4
"4592",4592,0.81,26,1563.88,4555,-0.09,98,2.3
"4593",4593,0.14,20.1,2353.77,9718,-0.02,94,2.7
"4594",4594,0.79,-0.2,998.29,9746,0.05,100,2
"4595",4595,0.14,29.7,1537.32,7696,-0.04,14,2.3
"4596",4596,0.15,24.3,2057.19,4322,0.09,65,3
"4597",4597,0.72,-8.4,619.24,8578,0.06,44,2.6
"4598",4598,0.88,23.9,888.41,9836,-0.07,85,2.6
"4599",4599,0.54,25.8,680.95,8399,0.02,68,2.7
"4600",4600,0.98,2.2,2034.54,7139,-0.07,84,2.3
"4601",4601,0.02,-2.2,1361.91,6024,0.1,35,2
"4602",4602,0.64,-6,2446.89,8347,-0.01,76,2.4
"4603",4603,0.09,14.6,829.79,6572,-0.05,29,2.5
"4604",4604,0.89,8.6,2192.86,9772,0.09,33,2.4
"4605",4605,0.82,19.8,1394.44,8340,0.02,31,2.2
"4606",4606,0.37,10.3,2090.94,8743,0.07,27,2.6
"4607",4607,0.45,-5.4,1585.09,6502,0.01,62,2.7
"4608",4608,0.19,-9.4,1350.6,6493,0.04,29,2.4
"4609",4609,0.59,1.2,2137.99,5591,0.06,27,2.8
"4610",4610,0.51,26.5,1288.49,4015,0.02,51,2
"4611",4611,0.82,-0.6,1563.13,4031,-0.04,61,2.7
"4612",4612,0.99,11.4,2045.43,4582,0.08,51,3
"4613",4613,0.48,29.6,1481.49,9873,0.06,61,2.2
"4614",4614,0.67,6.5,2389.55,4806,-0.06,30,2.6
"4615",4615,0.45,-5.3,2398.42,6866,0.01,88,2.9
"4616",4616,0.04,16.6,1233.95,9966,-0.07,46,2.9
"4617",4617,0.19,15.8,1098.69,8422,-0.01,69,2.3
"4618",4618,0.71,16,2464.24,7428,0,91,2.7
"4619",4619,0.39,28.9,903.66,7378,-0.01,75,2.8
"4620",4620,0.97,-1.1,577.58,5511,-0.05,61,2.1
"4621",4621,0.82,22.9,666.19,8072,0.04,14,2.8
"4622",4622,0.16,11.8,658,7954,-0.08,84,2.5
"4623",4623,0.47,12.4,1189.92,7991,-0.09,60,2.9
"4624",4624,0.26,26,1847.89,7229,-0.01,100,2.2
"4625",4625,0.54,18.5,1395.77,9008,0.09,58,3
"4626",4626,0.74,6.2,2061.48,4667,0,69,2.7
"4627",4627,0.74,8.5,1180.38,9573,0.03,77,2.4
"4628",4628,0.08,30,1988.38,6221,0.09,13,2.8
"4629",4629,0.03,2.6,1850.32,6983,-0.05,41,2.7
"4630",4630,0.89,14.9,1600.06,4311,0.06,80,2.2
"4631",4631,0.25,4.1,2422.96,4126,-0.08,65,2.6
"4632",4632,0.72,12.4,1364.84,5166,-0.03,99,2.8
"4633",4633,0.57,16.7,1810.76,5986,0.05,44,2.2
"4634",4634,0.47,2.6,1543.83,8846,0.03,36,3
"4635",4635,0.23,15.4,794.13,6031,0,37,2.1
"4636",4636,0.45,23.5,1681.28,5613,-0.08,86,2.5
"4637",4637,0.67,1.9,755.33,4498,-0.03,28,2.7
"4638",4638,0.82,24.3,671.25,5699,0.04,27,2.7
"4639",4639,0.08,-9.3,744.95,6823,-0.08,61,2.5
"4640",4640,0.61,-8.7,1170.92,7994,-0.01,47,2.5
"4641",4641,0.15,25.3,608.28,8883,0.04,19,2.1
"4642",4642,0.01,-3.8,1152.63,5852,0.06,10,2.1
"4643",4643,0.93,-4.6,1656.28,5205,-0.07,32,2.3
"4644",4644,0.29,2,934.15,9830,-0.03,18,2.8
"4645",4645,0.65,13.3,744.75,5019,0.04,72,2.9
"4646",4646,0.5,13.7,835.99,9744,-0.1,48,2.8
"4647",4647,0.49,-0.3,1683.83,8510,-0.09,88,2.3
"4648",4648,0.45,24.6,2452.43,4455,-0.07,38,2.9
"4649",4649,0.73,6.6,1404.39,6952,-0.1,40,2.9
"4650",4650,0.6,11,2367.73,4272,-0.02,21,2.1
"4651",4651,0.65,-8.1,1045.02,7669,0,73,2.7
"4652",4652,0.51,29.9,616.25,4629,-0.09,57,2.5
"4653",4653,0.38,12.6,620.07,9999,0.04,69,2.3
"4654",4654,0.32,-0.1,850.56,8839,0.02,17,2.2
"4655",4655,0.72,4.1,1764.28,7288,0.02,99,2.9
"4656",4656,0.32,15.4,1693.89,4049,0.05,11,2.2
"4657",4657,0.75,25.4,1564.89,5737,0.07,49,2.6
"4658",4658,0.48,2.2,576.21,6879,0.02,88,2.4
"4659",4659,0.73,9.1,1027.61,4278,0.04,50,2.2
"4660",4660,0.21,5.7,928.58,9956,0.09,83,2.2
"4661",4661,0.31,0.4,1060.17,6085,-0.08,64,2.8
"4662",4662,0.65,-9.7,2319.08,7773,-0.02,11,2.5
"4663",4663,0.84,5.7,601.23,8352,0.08,75,2.6
"4664",4664,0.74,17.6,1181.39,9218,0.05,16,2.8
"4665",4665,0.23,21.6,2024.6,4069,0.09,52,2.2
"4666",4666,0.96,-3.8,1702.77,7630,-0.04,59,2.9
